t1;t2;t3;Tavg;h1;h2;h3;Havg;Status
43;43;44;43.33;10;10;10;10.00;Heating
43;43;44;43.33;10;10;10;10.00;Heating
43;43;44;43.33;10;10;10;10.00;Heating
43;43;44;43.33;10;10;10;10.00;Heating
43;43;44;43.33;10;10;10;10.00;Heating
43;43;44;43.33;10;10;10;10.00;Heating
43;43;44;43.33;10;10;10;10.00;Heating
43;43;44;43.33;10;10;10;10.00;Heating
43;43;45;43.67;10;10;9;9.67;Heating
43;43;45;43.67;10;10;9;9.67;Heating
44;43;45;44.00;10;10;9;9.67;Heating
44;43;45;44.00;10;10;9;9.67;Heating
44;43;45;44.00;10;10;9;9.67;Heating
44;43;45;44.00;10;10;9;9.67;Heating
44;43;45;44.00;10;10;9;9.67;Heating
44;43;45;44.00;10;10;9;9.67;Heating
44;43;45;44.00;10;10;9;9.67;Heating
44;44;45;44.33;10;10;9;9.67;Heating
44;44;45;44.33;10;10;9;9.67;Heating
44;44;45;44.33;10;10;9;9.67;Heating
44;44;45;44.33;10;10;9;9.67;Heating
44;44;45;44.33;10;10;9;9.67;Heating
45;44;46;45.00;9;10;9;9.33;Idle
45;44;46;45.00;9;10;9;9.33;Idle
45;44;46;45.00;9;10;9;9.33;Idle
45;44;46;45.00;9;10;9;9.33;Idle
45;44;46;45.00;9;10;9;9.33;Idle
45;44;46;45.00;9;10;9;9.33;Idle
45;44;46;45.00;9;10;9;9.33;Idle
45;44;46;45.00;9;10;9;9.33;Idle
45;44;46;45.00;9;10;9;9.33;Idle
45;44;46;45.00;9;10;9;9.33;Idle
45;44;46;45.00;9;10;9;9.33;Idle
45;45;46;45.33;9;9;9;9.00;Idle
45;45;46;45.33;9;9;9;9.00;Idle
45;45;46;45.33;9;9;9;9.00;Idle
45;45;46;45.33;9;9;9;9.00;Idle
45;45;46;45.33;9;9;9;9.00;Idle
45;45;46;45.33;9;9;9;9.00;Idle
45;45;45;45.00;9;9;9;9.00;Idle
45;44;45;44.67;9;10;9;9.33;Heating
45;44;45;44.67;9;10;9;9.33;Heating
45;44;45;44.67;9;10;9;9.33;Heating
45;44;45;44.67;9;10;9;9.33;Heating
45;44;45;44.67;9;10;9;9.33;Heating
45;44;45;44.67;9;10;9;9.33;Heating
45;44;45;44.67;9;10;9;9.33;Heating
45;44;45;44.67;9;10;9;9.33;Heating
45;44;45;44.67;9;10;9;9.33;Heating
45;44;44;44.33;9;10;10;9.67;Heating
45;44;44;44.33;9;10;10;9.67;Heating
45;44;44;44.33;9;10;10;9.67;Heating
45;44;44;44.33;9;10;10;9.67;Heating
44;44;44;44.00;10;10;10;10.00;Heating
44;44;44;44.00;10;10;10;10.00;Heating
44;44;44;44.00;10;10;10;10.00;Heating
44;44;44;44.00;10;10;10;10.00;Heating
44;44;44;44.00;10;10;10;10.00;Heating
44;44;44;44.00;10;10;10;10.00;Heating
44;44;44;44.00;10;10;10;10.00;Heating
44;44;44;44.00;10;10;10;10.00;Heating
44;44;44;44.00;10;10;10;10.00;Heating
44;44;44;44.00;10;10;10;10.00;Heating
44;44;44;44.00;10;10;10;10.00;Heating
44;44;44;44.00;10;10;10;10.00;Heating
44;44;44;44.00;10;10;10;10.00;Heating
44;44;44;44.00;10;10;10;10.00;Heating
44;44;44;44.00;10;10;10;10.00;Heating
44;44;45;44.33;10;10;9;9.67;Heating
44;44;45;44.33;10;10;9;9.67;Heating
44;44;45;44.33;10;10;9;9.67;Heating
44;44;45;44.33;10;10;9;9.67;Heating
44;44;45;44.33;10;10;9;9.67;Heating
45;44;45;44.67;9;10;9;9.33;Heating
45;44;45;44.67;9;10;9;9.33;Heating
45;44;45;44.67;9;10;9;9.33;Heating
45;44;45;44.67;9;10;9;9.33;Heating
45;44;45;44.67;9;10;9;9.33;Heating
45;44;45;44.67;9;10;9;9.33;Heating
45;44;45;44.67;9;10;9;9.33;Heating
45;44;45;44.67;9;10;9;9.33;Heating
45;44;45;44.67;9;10;9;9.33;Heating
45;44;45;44.67;9;10;9;9.33;Heating
45;44;45;44.67;9;10;9;9.33;Heating
45;44;45;44.67;9;10;9;9.33;Heating
45;44;46;45.00;9;10;9;9.33;Idle
45;44;46;45.00;9;10;9;9.33;Idle
45;44;46;45.00;9;10;9;9.33;Idle
45;45;46;45.33;9;9;9;9.00;Idle
45;45;46;45.33;9;9;9;9.00;Idle
45;45;46;45.33;9;9;9;9.00;Idle
45;45;46;45.33;9;9;9;9.00;Idle
45;45;46;45.33;9;9;9;9.00;Idle
45;45;46;45.33;9;9;9;9.00;Idle
45;45;46;45.33;9;9;9;9.00;Idle
45;45;46;45.33;9;9;9;9.00;Idle
45;45;46;45.33;9;9;9;9.00;Idle
45;45;46;45.33;9;9;9;9.00;Idle
45;45;46;45.33;9;9;9;9.00;Idle
45;45;46;45.33;9;9;9;9.00;Idle
45;45;46;45.33;9;9;9;9.00;Idle
45;45;45;45.00;9;9;9;9.00;Idle
45;45;45;45.00;9;9;9;9.00;Idle
45;45;45;45.00;9;9;9;9.00;Idle
45;45;45;45.00;9;9;9;9.00;Idle
45;45;45;45.00;9;9;9;9.00;Idle
45;44;45;44.67;9;10;9;9.33;Heating
45;44;45;44.67;9;10;9;9.33;Heating
45;44;45;44.67;9;10;9;9.33;Heating
45;44;45;44.67;9;10;9;9.33;Heating
45;44;44;44.33;9;10;10;9.67;Heating
45;44;44;44.33;9;10;10;9.67;Heating
45;44;44;44.33;9;10;10;9.67;Heating
45;44;44;44.33;9;10;10;9.67;Heating
44;44;44;44.00;10;10;10;10.00;Heating
44;44;44;44.00;10;10;10;10.00;Heating
44;44;44;44.00;10;10;10;10.00;Heating
44;44;44;44.00;10;10;10;10.00;Heating
44;44;44;44.00;10;10;10;10.00;Heating
44;44;44;44.00;10;10;10;10.00;Heating
44;44;44;44.00;10;10;10;10.00;Heating
44;44;44;44.00;10;10;10;10.00;Heating
44;44;44;44.00;10;10;10;10.00;Heating
44;43;44;43.67;10;10;10;10.00;Heating
44;43;44;43.67;10;10;10;10.00;Heating
44;43;44;43.67;10;10;10;10.00;Heating
44;43;44;43.67;10;10;10;10.00;Heating
44;43;44;43.67;10;10;10;10.00;Heating
44;43;44;43.67;10;10;10;10.00;Heating
44;43;44;43.67;10;10;10;10.00;Heating
44;43;44;43.67;10;10;10;10.00;Heating
44;43;44;43.67;10;10;10;10.00;Heating
44;43;44;43.67;10;10;10;10.00;Heating
44;43;44;43.67;10;10;10;10.00;Heating
44;43;44;43.67;10;10;10;10.00;Heating
44;43;44;43.67;10;10;10;10.00;Heating
44;44;44;44.00;10;10;10;10.00;Heating
44;44;44;44.00;10;10;10;10.00;Heating
44;44;44;44.00;10;10;10;10.00;Heating
44;44;44;44.00;10;10;10;10.00;Heating
44;44;44;44.00;10;10;10;10.00;Heating
44;44;44;44.00;10;10;10;10.00;Heating
44;44;45;44.33;10;10;9;9.67;Heating
44;44;45;44.33;10;10;9;9.67;Heating
44;44;45;44.33;10;10;9;9.67;Heating
44;44;45;44.33;10;10;9;9.67;Heating
44;44;45;44.33;10;10;9;9.67;Heating
44;44;45;44.33;10;10;9;9.67;Heating
44;44;45;44.33;10;10;9;9.67;Heating
45;44;45;44.67;9;10;9;9.33;Heating
45;44;45;44.67;9;10;9;9.33;Heating
45;44;45;44.67;9;10;9;9.33;Heating
45;44;45;44.67;9;10;9;9.33;Heating
45;44;45;44.67;9;10;9;9.33;Heating
45;44;45;44.67;9;10;9;9.33;Heating
45;44;45;44.67;9;10;9;9.33;Heating
45;44;45;44.67;9;10;9;9.33;Heating
45;44;45;44.67;9;10;9;9.33;Heating
45;44;45;44.67;9;10;9;9.33;Heating
45;44;45;44.67;9;10;9;9.33;Heating
45;44;45;44.67;9;10;9;9.33;Heating
45;44;46;45.00;9;10;9;9.33;Idle
45;44;46;45.00;9;10;9;9.33;Idle
45;44;46;45.00;9;10;9;9.33;Idle
45;45;46;45.33;9;9;9;9.00;Idle
45;45;46;45.33;9;9;9;9.00;Idle
45;45;46;45.33;9;9;9;9.00;Idle
45;45;46;45.33;9;9;9;9.00;Idle
45;45;46;45.33;9;9;9;9.00;Idle
45;45;46;45.33;9;9;9;9.00;Idle
45;45;46;45.33;9;9;9;9.00;Idle
45;45;46;45.33;9;9;9;9.00;Idle
45;45;46;45.33;9;9;9;9.00;Idle
45;45;46;45.33;9;9;9;9.00;Idle
45;45;46;45.33;9;9;9;9.00;Idle
45;45;46;45.33;9;9;9;9.00;Idle
45;45;46;45.33;9;9;9;9.00;Idle
45;45;45;45.00;9;9;9;9.00;Idle
45;45;45;45.00;9;9;9;9.00;Idle
45;45;45;45.00;9;9;9;9.00;Idle
45;45;45;45.00;9;9;9;9.00;Idle
45;44;45;44.67;9;10;9;9.33;Heating
45;44;45;44.67;9;10;9;9.33;Heating
45;44;45;44.67;9;10;9;9.33;Heating
45;44;45;44.67;9;10;9;9.33;Heating
45;44;45;44.67;9;10;9;9.33;Heating
45;44;45;44.67;9;10;9;9.33;Heating
45;44;45;44.67;9;10;9;9.33;Heating
45;44;45;44.67;9;10;9;9.33;Heating
45;44;44;44.33;9;10;10;9.67;Heating
45;44;44;44.33;9;10;10;9.67;Heating
45;44;44;44.33;9;10;10;9.67;Heating
45;44;44;44.33;9;10;10;9.67;Heating
44;44;44;44.00;10;10;10;10.00;Heating
44;44;44;44.00;10;10;10;10.00;Heating
44;44;44;44.00;10;10;10;10.00;Heating
44;44;44;44.00;10;10;10;10.00;Heating
44;44;44;44.00;10;10;10;10.00;Heating
44;44;44;44.00;10;10;10;10.00;Heating
44;44;44;44.00;10;10;10;10.00;Heating
44;44;44;44.00;10;10;10;10.00;Heating
44;44;44;44.00;10;10;10;10.00;Heating
44;44;44;44.00;10;10;10;10.00;Heating
44;44;44;44.00;10;10;10;10.00;Heating
44;44;44;44.00;10;10;10;10.00;Heating
44;44;44;44.00;10;10;10;10.00;Heating
44;44;44;44.00;10;10;10;10.00;Heating
44;44;45;44.33;10;10;9;9.67;Heating
44;44;45;44.33;10;10;9;9.67;Heating
44;44;45;44.33;10;10;9;9.67;Heating
44;44;45;44.33;10;10;9;9.67;Heating
44;44;45;44.33;10;10;9;9.67;Heating
45;44;45;44.67;9;10;9;9.33;Heating
45;44;45;44.67;9;10;9;9.33;Heating
45;44;45;44.67;9;10;9;9.33;Heating
45;44;45;44.67;9;10;9;9.33;Heating
45;44;45;44.67;9;10;9;9.33;Heating
45;44;45;44.67;9;10;9;9.33;Heating
45;44;45;44.67;9;10;9;9.33;Heating
45;44;45;44.67;9;10;9;9.33;Heating
45;44;45;44.67;9;10;9;9.33;Heating
45;44;45;44.67;9;10;9;9.33;Heating
45;44;45;44.67;9;10;9;9.33;Heating
45;44;46;45.00;9;10;9;9.33;Idle
45;44;46;45.00;9;10;9;9.33;Idle
45;45;46;45.33;9;9;9;9.00;Idle
45;45;46;45.33;9;9;9;9.00;Idle
45;45;46;45.33;9;9;9;9.00;Idle
45;45;46;45.33;9;9;9;9.00;Idle
45;45;46;45.33;9;9;9;9.00;Idle
45;45;46;45.33;9;9;9;9.00;Idle
45;45;46;45.33;9;9;9;9.00;Idle
45;45;46;45.33;9;9;9;9.00;Idle
45;45;46;45.33;9;9;9;9.00;Idle
45;45;46;45.33;9;9;9;9.00;Idle
45;45;46;45.33;9;9;9;9.00;Idle
45;45;46;45.33;9;9;9;9.00;Idle
45;45;46;45.33;9;9;9;9.00;Idle
45;45;45;45.00;9;9;9;9.00;Idle
45;44;45;44.67;9;10;9;9.33;Heating
45;44;45;44.67;9;10;9;9.33;Heating
45;44;45;44.67;9;10;9;9.33;Heating
45;44;45;44.67;9;10;9;9.33;Heating
45;44;45;44.67;9;10;9;9.33;Heating
45;44;45;44.67;9;10;9;9.33;Heating
45;44;45;44.67;9;10;9;9.33;Heating
45;44;45;44.67;9;10;9;9.33;Heating
45;44;45;44.67;9;10;9;9.33;Heating
45;44;44;44.33;9;10;10;9.67;Heating
45;44;44;44.33;9;10;10;9.67;Heating
45;44;44;44.33;9;10;10;9.67;Heating
45;44;44;44.33;9;10;10;9.67;Heating
44;44;44;44.00;10;10;10;10.00;Heating
44;44;44;44.00;10;10;10;10.00;Heating
44;44;44;44.00;10;10;10;10.00;Heating
44;44;44;44.00;10;10;10;10.00;Heating
44;44;44;44.00;10;10;10;10.00;Heating
44;44;44;44.00;10;10;10;10.00;Heating
44;44;44;44.00;10;10;10;10.00;Heating
44;44;44;44.00;10;10;10;10.00;Heating
44;44;44;44.00;10;10;10;10.00;Heating
44;44;44;44.00;10;10;10;10.00;Heating
44;44;44;44.00;10;10;10;10.00;Heating
44;44;44;44.00;10;10;10;10.00;Heating
44;44;44;44.00;10;10;10;10.00;Heating
44;44;44;44.00;10;10;10;10.00;Heating
44;44;44;44.00;10;10;10;10.00;Heating
44;44;45;44.33;10;10;9;9.67;Heating
44;44;45;44.33;10;10;9;9.67;Heating
44;44;45;44.33;10;10;9;9.67;Heating
44;44;45;44.33;10;10;9;9.67;Heating
44;44;45;44.33;10;10;9;9.67;Heating
45;44;45;44.67;9;10;9;9.33;Heating
45;44;45;44.67;9;10;9;9.33;Heating
45;44;45;44.67;9;10;9;9.33;Heating
45;44;45;44.67;9;10;9;9.33;Heating
45;44;45;44.67;9;10;9;9.33;Heating
45;44;45;44.67;9;10;9;9.33;Heating
45;44;45;44.67;9;10;9;9.33;Heating
45;44;45;44.67;9;10;9;9.33;Heating
45;44;45;44.67;9;10;9;9.33;Heating
45;44;45;44.67;9;10;9;9.33;Heating
45;44;45;44.67;9;10;9;9.33;Heating
45;44;45;44.67;9;10;9;9.33;Heating
45;44;46;45.00;9;10;9;9.33;Idle
45;44;46;45.00;9;10;9;9.33;Idle
45;44;46;45.00;9;10;9;9.33;Idle
45;45;46;45.33;9;9;9;9.00;Idle
45;45;46;45.33;9;9;9;9.00;Idle
45;45;46;45.33;9;9;9;9.00;Idle
45;45;46;45.33;9;9;9;9.00;Idle
45;45;46;45.33;9;9;9;9.00;Idle
45;45;46;45.33;9;9;9;9.00;Idle
45;45;46;45.33;9;9;9;9.00;Idle
45;45;46;45.33;9;9;9;9.00;Idle
45;45;46;45.33;9;9;9;9.00;Idle
45;45;46;45.33;9;9;9;9.00;Idle
45;45;46;45.33;9;9;9;9.00;Idle
45;45;46;45.33;9;9;9;9.00;Idle
45;45;46;45.33;9;9;9;9.00;Idle
45;45;45;45.00;9;9;9;9.00;Idle
45;45;45;45.00;9;9;9;9.00;Idle
45;45;45;45.00;9;9;9;9.00;Idle
45;45;45;45.00;9;9;9;9.00;Idle
45;45;45;45.00;9;9;9;9.00;Idle
45;44;45;44.67;9;10;9;9.33;Heating
45;44;45;44.67;9;10;9;9.33;Heating
45;44;45;44.67;9;10;9;9.33;Heating
45;44;45;44.67;9;10;9;9.33;Heating
