t1;t2;t3;Tavg;h1;h2;h3;Havg;Status
24;24;24;24.00;32;33;33;32.67;Heating
24;24;24;24.00;32;33;33;32.67;Heating
24;24;24;24.00;32;33;33;32.67;Heating
24;24;24;24.00;32;33;33;32.67;Heating
24;24;24;24.00;32;33;33;32.67;Heating
24;24;24;24.00;32;33;33;32.67;Heating
24;24;24;24.00;32;33;33;32.67;Heating
24;24;24;24.00;32;33;33;32.67;Heating
24;24;24;24.00;32;33;33;32.67;Heating
24;24;24;24.00;32;33;33;32.67;Heating
24;24;24;24.00;32;33;33;32.67;Heating
24;24;24;24.00;32;33;33;32.67;Heating
24;24;24;24.00;32;33;33;32.67;Heating
24;24;24;24.00;32;33;32;32.33;Heating
24;24;24;24.00;32;33;32;32.33;Heating
24;24;25;24.33;32;33;32;32.33;Heating
24;24;25;24.33;32;33;32;32.33;Heating
24;24;25;24.33;32;33;32;32.33;Heating
24;25;25;24.67;32;33;32;32.33;Heating
25;25;26;25.33;32;33;32;32.33;Heating
25;25;26;25.33;31;33;31;31.67;Heating
25;25;26;25.33;31;33;31;31.67;Heating
25;25;26;25.33;31;32;31;31.33;Heating
25;25;27;25.67;31;32;31;31.33;Heating
26;26;27;26.33;31;32;31;31.33;Heating
26;26;27;26.33;31;32;30;31.00;Heating
26;26;27;26.33;31;32;30;31.00;Heating
26;26;28;26.67;31;32;29;30.67;Heating
26;26;28;26.67;31;32;29;30.67;Heating
27;26;28;27.00;30;32;28;30.00;Heating
27;27;28;27.33;30;32;28;30.00;Heating
27;27;28;27.33;30;32;28;30.00;Heating
27;27;29;27.67;30;32;28;30.00;Heating
28;27;29;28.00;29;31;28;29.33;Heating
28;27;29;28.00;29;31;27;29.00;Heating
28;28;29;28.33;28;30;27;28.33;Heating
28;28;30;28.67;28;30;26;28.00;Heating
28;28;30;28.67;28;30;25;27.67;Heating
28;28;30;28.67;28;30;25;27.67;Heating
28;28;31;29.00;28;30;25;27.67;Heating
29;28;31;29.33;28;29;24;27.00;Heating
29;29;31;29.67;28;29;24;27.00;Heating
29;29;31;29.67;28;29;24;27.00;Heating
29;29;32;30.00;27;29;24;26.67;Heating
30;29;32;30.33;26;29;23;26.00;Heating
30;29;32;30.33;26;28;22;25.33;Heating
30;30;32;30.67;26;27;22;25.00;Heating
30;30;33;31.00;25;27;21;24.33;Heating
31;30;33;31.33;25;27;21;24.33;Heating
31;30;33;31.33;25;27;21;24.33;Heating
31;30;33;31.33;25;27;21;24.33;Heating
31;31;33;31.67;24;27;20;23.67;Heating
31;31;34;32.00;24;27;20;23.67;Heating
32;31;34;32.33;24;26;20;23.33;Heating
32;31;34;32.33;24;26;20;23.33;Heating
32;32;34;32.67;24;26;20;23.33;Heating
32;32;35;33.00;24;25;19;22.67;Heating
33;32;35;33.33;22;25;19;22.00;Heating
33;32;35;33.33;21;25;18;21.33;Heating
33;32;35;33.33;21;25;17;21.00;Heating
33;33;35;33.67;21;24;17;20.67;Heating
33;33;35;33.67;21;23;16;20.00;Heating
34;33;36;34.33;21;23;16;20.00;Heating
34;33;36;34.33;21;23;16;20.00;Heating
34;33;36;34.33;21;23;16;20.00;Heating
34;33;36;34.33;20;23;16;19.67;Heating
34;34;36;34.67;20;23;16;19.67;Heating
34;34;37;35.00;20;22;16;19.33;Idle
35;34;37;35.33;19;21;16;18.67;Cooling
35;34;37;35.33;19;21;16;18.67;Cooling
35;34;38;35.67;19;21;14;18.00;Cooling
35;34;38;35.67;19;21;14;18.00;Cooling
35;35;38;36.00;19;20;14;17.67;Cooling
36;35;38;36.33;19;20;14;17.67;Cooling
36;35;38;36.33;17;20;14;17.00;Cooling
36;35;38;36.33;17;20;14;17.00;Cooling
36;35;38;36.33;16;19;14;16.33;Cooling
36;35;38;36.33;16;19;14;16.33;Cooling
36;35;38;36.33;16;19;14;16.33;Cooling
36;35;38;36.33;16;19;14;16.33;Cooling
36;35;38;36.33;16;19;14;16.33;Cooling
36;36;38;36.67;16;19;14;16.33;Cooling
36;36;38;36.67;16;19;14;16.33;Cooling
36;36;38;36.67;16;19;14;16.33;Cooling
37;36;38;37.00;16;19;14;16.33;Cooling
37;36;38;37.00;16;19;14;16.33;Cooling
37;36;38;37.00;16;19;14;16.33;Cooling
36;36;38;36.67;16;18;14;16.00;Idle
36;36;37;36.33;16;18;15;16.33;Idle
36;36;37;36.33;15;17;15;15.67;Idle
36;36;37;36.33;15;17;15;15.67;Idle
36;36;36;36.00;15;17;15;15.67;Idle
36;35;36;35.67;15;17;15;15.67;Idle
36;35;36;35.67;15;17;15;15.67;Idle
36;35;36;35.67;15;17;15;15.67;Idle
36;35;36;35.67;15;16;15;15.33;Idle
36;35;36;35.67;15;16;15;15.33;Idle
36;35;35;35.33;15;16;15;15.33;Idle
36;35;35;35.33;15;16;15;15.33;Idle
36;35;35;35.33;15;16;15;15.33;Idle
36;35;35;35.33;15;16;15;15.33;Idle
35;35;35;35.00;15;16;15;15.33;Idle
35;35;35;35.00;15;16;15;15.33;Idle
35;35;35;35.00;15;16;15;15.33;Idle
35;35;34;34.67;15;16;16;15.67;Heating
35;35;34;34.67;15;16;16;15.67;Heating
35;34;34;34.33;15;17;16;16.00;Heating
35;34;34;34.33;15;17;16;16.00;Heating
35;34;34;34.33;15;17;16;16.00;Heating
35;34;34;34.33;15;17;16;16.00;Heating
35;34;34;34.33;15;17;17;16.33;Heating
35;34;34;34.33;15;18;17;16.67;Heating
35;34;34;34.33;15;18;17;16.67;Heating
34;34;34;34.00;16;18;17;17.00;Heating
34;34;34;34.00;16;18;17;17.00;Heating
34;34;34;34.00;16;18;17;17.00;Heating
34;34;34;34.00;17;18;17;17.33;Heating
34;34;34;34.00;17;18;17;17.33;Heating
34;34;34;34.00;17;18;17;17.33;Heating
34;34;34;34.00;17;18;17;17.33;Heating
34;34;34;34.00;17;18;17;17.33;Heating
34;34;34;34.00;17;18;17;17.33;Heating
34;34;34;34.00;17;18;17;17.33;Heating
34;34;34;34.00;17;18;17;17.33;Heating
34;34;34;34.00;17;18;17;17.33;Heating
34;34;35;34.33;17;18;16;17.00;Heating
35;34;35;34.67;16;18;15;16.33;Heating
35;34;35;34.67;16;18;15;16.33;Heating
35;34;35;34.67;16;18;15;16.33;Heating
35;34;35;34.67;16;18;15;16.33;Heating
35;34;35;34.67;16;18;15;16.33;Heating
35;34;35;34.67;16;18;15;16.33;Heating
35;35;36;35.33;16;17;15;16.00;Cooling
35;35;36;35.33;16;17;15;16.00;Cooling
35;35;36;35.33;15;17;15;15.67;Cooling
35;35;36;35.33;15;17;15;15.67;Cooling
35;35;36;35.33;15;16;15;15.33;Cooling
36;35;36;35.67;15;16;15;15.33;Cooling
36;35;37;36.00;15;16;15;15.33;Cooling
36;35;37;36.00;15;16;15;15.33;Cooling
36;35;37;36.00;15;16;15;15.33;Cooling
36;35;37;36.00;15;16;15;15.33;Cooling
36;35;37;36.00;15;16;15;15.33;Cooling
36;35;37;36.00;15;16;15;15.33;Cooling
36;35;37;36.00;15;16;15;15.33;Cooling
36;36;37;36.33;15;16;15;15.33;Cooling
36;36;37;36.33;15;16;15;15.33;Cooling
36;36;37;36.33;15;16;15;15.33;Cooling
36;36;37;36.33;15;16;15;15.33;Cooling
36;36;37;36.33;15;16;15;15.33;Cooling
36;36;37;36.33;15;16;15;15.33;Cooling
36;36;36;36.00;15;16;15;15.33;Idle
36;36;36;36.00;15;16;15;15.33;Idle
36;35;36;35.67;15;16;15;15.33;Idle
36;35;36;35.67;15;16;15;15.33;Idle
36;35;36;35.67;15;16;15;15.33;Idle
36;35;36;35.67;15;16;15;15.33;Idle
36;35;36;35.67;15;16;15;15.33;Idle
36;35;35;35.33;15;16;15;15.33;Idle
36;35;35;35.33;15;16;15;15.33;Idle
36;35;35;35.33;15;16;15;15.33;Idle
36;35;35;35.33;15;16;15;15.33;Idle
35;35;35;35.00;15;16;15;15.33;Idle
35;35;35;35.00;15;16;15;15.33;Idle
35;35;35;35.00;15;16;15;15.33;Idle
35;35;34;34.67;15;16;16;15.67;Heating
35;35;34;34.67;15;16;16;15.67;Heating
35;35;34;34.67;15;16;16;15.67;Heating
35;35;34;34.67;15;16;16;15.67;Heating
35;34;34;34.33;15;17;16;16.00;Heating
35;34;34;34.33;15;17;16;16.00;Heating
35;34;34;34.33;15;17;16;16.00;Heating
35;34;34;34.33;15;17;16;16.00;Heating
35;34;34;34.33;15;17;16;16.00;Heating
35;34;34;34.33;15;17;16;16.00;Heating
34;34;34;34.00;16;17;16;16.33;Heating
34;34;34;34.00;16;17;16;16.33;Heating
34;34;34;34.00;16;17;16;16.33;Heating
34;34;34;34.00;16;17;16;16.33;Heating
34;34;34;34.00;16;17;16;16.33;Heating
34;34;34;34.00;16;17;16;16.33;Heating
34;34;34;34.00;16;17;16;16.33;Heating
34;34;34;34.00;16;17;16;16.33;Heating
34;34;34;34.00;16;17;16;16.33;Heating
35;34;35;34.67;15;17;15;15.67;Heating
35;34;35;34.67;15;17;15;15.67;Heating
35;34;35;34.67;15;17;15;15.67;Heating
35;34;35;34.67;15;17;15;15.67;Heating
35;34;35;34.67;15;17;15;15.67;Heating
35;34;35;34.67;15;17;15;15.67;Heating
35;35;35;35.00;15;16;15;15.33;Idle
35;35;36;35.33;15;16;15;15.33;Cooling
35;35;36;35.33;15;16;15;15.33;Cooling
35;35;36;35.33;15;16;15;15.33;Cooling
35;35;36;35.33;15;16;15;15.33;Cooling
35;35;36;35.33;15;16;15;15.33;Cooling
36;35;36;35.67;15;16;15;15.33;Cooling
36;35;36;35.67;15;16;15;15.33;Cooling
36;35;37;36.00;15;16;15;15.33;Cooling
36;35;37;36.00;15;16;15;15.33;Cooling
36;35;37;36.00;15;16;15;15.33;Cooling
36;35;37;36.00;15;16;15;15.33;Cooling
36;35;37;36.00;15;16;15;15.33;Cooling
36;36;37;36.33;15;16;15;15.33;Cooling
36;36;37;36.33;15;16;15;15.33;Cooling
36;36;37;36.33;15;16;15;15.33;Cooling
36;36;37;36.33;15;15;15;15.00;Cooling
36;36;37;36.33;15;15;15;15.00;Cooling
36;36;36;36.00;15;15;15;15.00;Idle
36;36;36;36.00;15;15;15;15.00;Idle
36;36;36;36.00;15;15;15;15.00;Idle
