t1;t2;t3;Tavg;h1;h2;h3;Havg;Status
38;37;40;38.33;12;13;11;12.00;Heating
38;37;40;38.33;12;13;11;12.00;Heating
38;37;40;38.33;12;13;11;12.00;Heating
38;38;40;38.67;12;12;11;11.67;Heating
38;38;40;38.67;12;12;11;11.67;Heating
39;38;40;39.00;12;12;11;11.67;Heating
39;38;40;39.00;12;12;11;11.67;Heating
39;38;41;39.33;12;12;11;11.67;Heating
39;38;41;39.33;12;12;11;11.67;Heating
39;38;41;39.33;12;12;11;11.67;Heating
39;39;41;39.67;12;12;11;11.67;Heating
39;39;41;39.67;12;12;11;11.67;Heating
40;39;41;40.00;11;12;11;11.33;Heating
40;39;41;40.00;11;12;11;11.33;Heating
40;39;41;40.00;11;12;11;11.33;Heating
40;39;41;40.00;11;12;11;11.33;Heating
40;39;42;40.33;11;12;11;11.33;Heating
40;39;42;40.33;11;12;11;11.33;Heating
40;40;42;40.67;11;11;11;11.00;Heating
40;40;42;40.67;11;11;11;11.00;Heating
41;40;42;41.00;11;11;11;11.00;Heating
41;40;42;41.00;11;11;11;11.00;Heating
41;40;42;41.00;11;11;11;11.00;Heating
41;40;42;41.00;11;11;11;11.00;Heating
41;40;42;41.00;11;11;11;11.00;Heating
41;40;42;41.00;11;11;11;11.00;Heating
41;40;43;41.33;11;11;10;10.67;Heating
41;41;43;41.67;11;11;10;10.67;Heating
41;41;43;41.67;11;11;10;10.67;Heating
41;41;43;41.67;11;11;10;10.67;Heating
42;41;43;42.00;11;11;10;10.67;Heating
42;41;43;42.00;11;11;10;10.67;Heating
42;41;43;42.00;11;11;10;10.67;Heating
42;41;43;42.00;11;11;10;10.67;Heating
42;41;43;42.00;11;11;10;10.67;Heating
42;41;43;42.00;11;11;10;10.67;Heating
42;41;43;42.00;11;11;10;10.67;Heating
42;41;43;42.00;11;11;10;10.67;Heating
42;42;43;42.33;11;11;10;10.67;Heating
42;42;43;42.33;11;11;10;10.67;Heating
42;42;43;42.33;11;11;10;10.67;Heating
43;42;43;42.67;10;11;10;10.33;Heating
43;42;43;42.67;10;11;10;10.33;Heating
43;42;43;42.67;10;11;10;10.33;Heating
43;42;44;43.00;10;11;10;10.33;Heating
43;42;44;43.00;10;11;10;10.33;Heating
43;42;44;43.00;10;11;10;10.33;Heating
43;42;44;43.00;10;11;10;10.33;Heating
43;42;44;43.00;10;11;10;10.33;Heating
43;42;44;43.00;10;11;10;10.33;Heating
43;42;44;43.00;10;11;10;10.33;Heating
43;43;44;43.33;10;10;10;10.00;Heating
43;43;44;43.33;10;10;10;10.00;Heating
43;43;44;43.33;10;10;10;10.00;Heating
43;43;44;43.33;10;10;10;10.00;Heating
43;43;44;43.33;10;10;10;10.00;Heating
43;43;44;43.33;10;10;10;10.00;Heating
43;43;44;43.33;10;10;10;10.00;Heating
43;43;44;43.33;10;10;10;10.00;Heating
43;43;44;43.33;10;10;10;10.00;Heating
44;43;44;43.67;10;10;10;10.00;Heating
44;43;45;44.00;10;10;9;9.67;Heating
44;43;45;44.00;10;10;9;9.67;Heating
44;43;45;44.00;10;10;9;9.67;Heating
44;43;45;44.00;10;10;9;9.67;Heating
44;43;45;44.00;10;10;9;9.67;Heating
44;43;45;44.00;10;10;9;9.67;Heating
44;43;45;44.00;10;10;9;9.67;Heating
44;43;45;44.00;10;10;9;9.67;Heating
44;43;45;44.00;10;10;9;9.67;Heating
44;43;45;44.00;10;10;9;9.67;Heating
44;43;45;44.00;10;10;9;9.67;Heating
44;43;45;44.00;10;10;9;9.67;Heating
44;43;45;44.00;10;10;9;9.67;Heating
44;44;45;44.33;10;10;9;9.67;Heating
44;44;45;44.33;10;10;9;9.67;Heating
44;44;45;44.33;10;10;9;9.67;Heating
44;44;45;44.33;10;10;9;9.67;Heating
45;44;45;44.67;9;10;9;9.33;Heating
45;44;45;44.67;9;10;9;9.33;Heating
45;44;45;44.67;9;10;9;9.33;Heating
45;44;46;45.00;9;10;9;9.33;Heating
45;44;46;45.00;9;10;9;9.33;Heating
45;44;46;45.00;9;10;9;9.33;Heating
45;44;46;45.00;9;10;9;9.33;Heating
45;44;46;45.00;9;10;9;9.33;Heating
45;44;46;45.00;9;10;9;9.33;Heating
45;44;46;45.00;9;10;9;9.33;Heating
45;44;46;45.00;9;10;9;9.33;Heating
45;44;46;45.00;9;10;9;9.33;Heating
45;44;46;45.00;9;10;9;9.33;Heating
45;44;46;45.00;9;10;9;9.33;Heating
45;44;46;45.00;9;10;9;9.33;Heating
45;44;47;45.33;9;10;9;9.33;Heating
45;44;47;45.33;9;10;9;9.33;Heating
45;44;47;45.33;9;10;9;9.33;Heating
45;45;47;45.67;9;9;9;9.00;Heating
45;45;47;45.67;9;9;9;9.00;Heating
45;45;47;45.67;9;9;9;9.00;Heating
45;45;47;45.67;9;9;9;9.00;Heating
46;45;47;46.00;9;9;9;9.00;Heating
46;45;47;46.00;9;9;9;9.00;Heating
46;45;47;46.00;9;9;9;9.00;Heating
46;45;47;46.00;9;9;9;9.00;Heating
46;45;47;46.00;9;9;9;9.00;Heating
46;45;47;46.00;9;9;9;9.00;Heating
46;45;47;46.00;9;9;9;9.00;Heating
46;45;47;46.00;9;9;9;9.00;Heating
46;45;47;46.00;9;9;9;9.00;Heating
46;45;47;46.00;9;9;9;9.00;Heating
46;45;47;46.00;9;9;9;9.00;Heating
46;45;47;46.00;9;9;9;9.00;Heating
46;45;47;46.00;9;9;9;9.00;Heating
46;45;47;46.00;9;9;9;9.00;Heating
47;45;47;46.33;9;9;9;9.00;Heating
47;45;47;46.33;9;9;9;9.00;Heating
47;45;47;46.33;9;9;9;9.00;Heating
47;45;47;46.33;9;9;9;9.00;Heating
47;45;47;46.33;9;9;9;9.00;Heating
47;45;47;46.33;9;9;9;9.00;Heating
47;45;47;46.33;9;9;9;9.00;Heating
47;45;47;46.33;9;9;9;9.00;Heating
47;45;47;46.33;9;9;9;9.00;Heating
47;46;47;46.67;9;9;9;9.00;Heating
47;46;48;47.00;9;9;8;8.67;Heating
47;46;48;47.00;9;9;8;8.67;Heating
47;46;48;47.00;9;9;8;8.67;Heating
47;46;48;47.00;9;9;8;8.67;Heating
47;46;48;47.00;9;9;8;8.67;Heating
47;46;48;47.00;9;9;8;8.67;Heating
47;46;48;47.00;9;9;8;8.67;Heating
47;46;48;47.00;9;9;8;8.67;Heating
47;46;48;47.00;9;9;8;8.67;Heating
47;46;48;47.00;9;9;8;8.67;Heating
47;46;48;47.00;9;9;8;8.67;Heating
47;46;48;47.00;9;9;8;8.67;Heating
47;46;48;47.00;9;9;8;8.67;Heating
47;46;48;47.00;9;9;8;8.67;Heating
47;47;48;47.33;9;9;8;8.67;Heating
47;47;48;47.33;9;9;8;8.67;Heating
47;47;48;47.33;9;9;8;8.67;Heating
47;47;48;47.33;9;9;8;8.67;Heating
47;47;48;47.33;9;9;8;8.67;Heating
47;47;48;47.33;9;9;8;8.67;Heating
47;47;48;47.33;9;9;8;8.67;Heating
47;47;48;47.33;9;9;8;8.67;Heating
48;47;48;47.67;8;9;8;8.33;Heating
48;47;48;47.67;8;9;8;8.33;Heating
48;47;48;47.67;8;9;8;8.33;Heating
48;47;48;47.67;8;9;8;8.33;Heating
48;47;48;47.67;8;9;8;8.33;Heating
48;47;48;47.67;8;9;8;8.33;Heating
48;47;48;47.67;8;9;8;8.33;Heating
48;47;48;47.67;8;9;8;8.33;Heating
48;47;48;47.67;8;9;8;8.33;Heating
48;47;48;47.67;8;9;8;8.33;Heating
48;47;48;47.67;8;9;8;8.33;Heating
48;47;48;47.67;8;9;8;8.33;Heating
48;47;48;47.67;8;9;8;8.33;Heating
48;47;48;47.67;8;9;8;8.33;Heating
48;47;48;47.67;8;9;8;8.33;Heating
48;47;48;47.67;8;9;8;8.33;Heating
48;47;49;48.00;8;9;8;8.33;Heating
48;47;49;48.00;8;9;8;8.33;Heating
48;47;49;48.00;8;9;8;8.33;Heating
48;47;49;48.00;8;9;8;8.33;Heating
48;47;49;48.00;8;9;8;8.33;Heating
48;47;49;48.00;8;9;8;8.33;Heating
48;47;49;48.00;8;9;8;8.33;Heating
48;47;49;48.00;8;9;8;8.33;Heating
48;47;49;48.00;8;9;8;8.33;Heating
48;47;49;48.00;8;9;8;8.33;Heating
48;47;49;48.00;8;9;8;8.33;Heating
48;47;49;48.00;8;9;8;8.33;Heating
48;47;49;48.00;8;9;8;8.33;Heating
48;47;49;48.00;8;9;8;8.33;Heating
48;47;49;48.00;8;9;8;8.33;Heating
48;47;49;48.00;8;9;8;8.33;Heating
48;47;49;48.00;8;9;8;8.33;Heating
48;47;49;48.00;8;9;8;8.33;Heating
48;48;49;48.33;8;8;8;8.00;Heating
48;48;49;48.33;8;8;8;8.00;Heating
48;48;49;48.33;8;8;8;8.00;Heating
48;48;49;48.33;8;8;8;8.00;Heating
48;48;49;48.33;8;8;8;8.00;Heating
48;48;49;48.33;8;8;8;8.00;Heating
48;48;49;48.33;8;8;8;8.00;Heating
48;48;49;48.33;8;8;8;8.00;Heating
48;48;49;48.33;8;8;8;8.00;Heating
48;48;49;48.33;8;8;8;8.00;Heating
49;48;49;48.67;8;8;8;8.00;Heating
49;48;49;48.67;8;8;8;8.00;Heating
49;48;49;48.67;8;8;8;8.00;Heating
49;48;49;48.67;8;8;8;8.00;Heating
49;48;49;48.67;8;8;8;8.00;Heating
49;48;49;48.67;8;8;8;8.00;Heating
49;48;49;48.67;8;8;8;8.00;Heating
49;48;49;48.67;8;8;8;8.00;Heating
49;48;49;48.67;8;8;8;8.00;Heating
49;48;49;48.67;8;8;8;8.00;Heating
49;48;49;48.67;8;8;8;8.00;Heating
49;48;49;48.67;8;8;8;8.00;Heating
49;48;49;48.67;8;8;8;8.00;Heating
49;48;49;48.67;8;8;8;8.00;Heating
49;48;49;48.67;8;8;8;8.00;Heating
49;48;49;48.67;8;8;8;8.00;Heating
49;48;49;48.67;8;8;8;8.00;Heating
49;48;49;48.67;8;8;8;8.00;Heating
49;48;49;48.67;8;8;8;8.00;Heating
49;48;49;48.67;8;8;8;8.00;Heating
49;48;49;48.67;8;8;8;8.00;Heating
49;48;49;48.67;8;8;8;8.00;Heating
49;48;49;48.67;8;8;8;8.00;Heating
49;48;49;48.67;8;8;8;8.00;Heating
49;48;49;48.67;8;8;8;8.00;Heating
49;48;49;48.67;8;8;8;8.00;Heating
49;48;49;48.67;8;8;8;8.00;Heating
49;48;49;48.67;8;8;8;8.00;Heating
49;48;49;48.67;8;8;8;8.00;Heating
49;48;49;48.67;8;8;8;8.00;Heating
49;48;50;49.00;8;8;7;7.67;Heating
49;48;50;49.00;8;8;7;7.67;Heating
49;48;50;49.00;8;8;7;7.67;Heating
49;48;50;49.00;8;8;7;7.67;Heating
49;48;50;49.00;8;8;7;7.67;Heating
49;48;50;49.00;8;8;7;7.67;Heating
49;48;50;49.00;8;8;7;7.67;Heating
49;48;50;49.00;8;8;7;7.67;Heating
49;48;50;49.00;8;8;7;7.67;Heating
49;48;50;49.00;8;8;7;7.67;Heating
49;48;50;49.00;8;8;7;7.67;Heating
49;48;50;49.00;8;8;7;7.67;Heating
49;48;50;49.00;8;8;7;7.67;Heating
49;48;50;49.00;8;8;7;7.67;Heating
49;48;50;49.00;8;8;7;7.67;Heating
49;48;50;49.00;8;8;7;7.67;Heating
49;48;50;49.00;8;8;7;7.67;Heating
49;48;50;49.00;8;8;7;7.67;Heating
49;48;50;49.00;8;8;7;7.67;Heating
49;48;50;49.00;8;8;7;7.67;Heating
49;48;50;49.00;8;8;7;7.67;Heating
49;48;50;49.00;8;8;7;7.67;Heating
49;48;50;49.00;8;8;7;7.67;Heating
49;48;50;49.00;8;8;7;7.67;Heating
49;48;50;49.00;8;8;7;7.67;Heating
49;48;50;49.00;8;8;7;7.67;Heating
49;48;50;49.00;8;8;7;7.67;Heating
49;48;50;49.00;8;8;7;7.67;Heating
49;48;50;49.00;8;8;7;7.67;Heating
49;48;50;49.00;8;8;7;7.67;Heating
49;48;50;49.00;8;8;7;7.67;Heating
49;48;50;49.00;8;8;7;7.67;Heating
49;48;50;49.00;8;8;7;7.67;Heating
49;49;50;49.33;8;8;7;7.67;Heating
49;49;50;49.33;8;8;7;7.67;Heating
49;49;50;49.33;8;8;7;7.67;Heating
50;49;50;49.67;7;8;7;7.33;Heating
50;49;50;49.67;7;8;7;7.33;Heating
50;49;50;49.67;7;8;7;7.33;Heating
50;49;50;49.67;7;8;7;7.33;Heating
50;49;50;49.67;7;8;7;7.33;Heating
50;49;50;49.67;7;8;7;7.33;Heating
50;49;50;49.67;7;8;7;7.33;Heating
50;49;50;49.67;7;8;7;7.33;Heating
50;49;50;49.67;7;8;7;7.33;Heating
50;49;50;49.67;7;8;7;7.33;Heating
50;49;50;49.67;7;8;7;7.33;Heating
50;49;50;49.67;7;8;7;7.33;Heating
50;49;50;49.67;7;8;7;7.33;Heating
50;49;50;49.67;7;8;7;7.33;Heating
50;49;50;49.67;7;8;7;7.33;Heating
50;49;50;49.67;7;8;7;7.33;Heating
50;49;50;49.67;7;8;7;7.33;Heating
50;49;50;49.67;7;8;7;7.33;Heating
50;49;50;49.67;7;8;7;7.33;Heating
50;49;50;49.67;7;8;7;7.33;Heating
50;49;50;49.67;7;8;7;7.33;Heating
50;49;50;49.67;7;8;7;7.33;Heating
50;49;50;49.67;7;8;7;7.33;Heating
50;49;50;49.67;7;8;7;7.33;Heating
50;49;50;49.67;7;8;7;7.33;Heating
50;49;50;49.67;7;8;7;7.33;Heating
50;49;50;49.67;7;8;7;7.33;Heating
50;49;50;49.67;7;8;7;7.33;Heating
50;49;50;49.67;7;8;7;7.33;Heating
50;49;50;49.67;7;8;7;7.33;Heating
50;49;50;49.67;7;8;7;7.33;Heating
50;49;50;49.67;7;8;7;7.33;Heating
50;49;50;49.67;7;8;7;7.33;Heating
50;49;50;49.67;7;8;7;7.33;Heating
50;49;50;49.67;7;8;7;7.33;Heating
50;49;50;49.67;7;8;7;7.33;Heating
50;49;50;49.67;7;8;7;7.33;Heating
50;49;50;49.67;7;8;7;7.33;Heating
50;49;50;49.67;7;8;7;7.33;Heating
50;49;50;49.67;7;8;7;7.33;Heating
50;49;50;49.67;7;8;7;7.33;Heating
50;49;50;49.67;7;8;7;7.33;Heating
50;49;50;49.67;7;8;7;7.33;Heating
50;49;50;49.67;7;8;7;7.33;Heating
50;49;50;49.67;7;8;7;7.33;Heating
50;49;50;49.67;7;8;7;7.33;Heating
50;49;50;49.67;7;8;7;7.33;Heating
50;49;50;49.67;7;8;7;7.33;Heating
50;49;50;49.67;7;8;7;7.33;Heating
50;49;50;49.67;7;8;7;7.33;Heating
50;49;50;49.67;7;8;7;7.33;Heating
50;49;50;49.67;7;8;7;7.33;Heating
50;49;50;49.67;7;8;7;7.33;Heating
50;49;51;50.00;7;8;7;7.33;Idle
50;49;51;50.00;7;8;7;7.33;Idle
50;49;51;50.00;7;8;7;7.33;Idle
50;49;51;50.00;7;8;7;7.33;Idle
50;49;51;50.00;7;8;7;7.33;Idle
50;49;51;50.00;7;8;7;7.33;Idle
50;49;51;50.00;7;8;7;7.33;Idle
50;49;50;49.67;7;8;7;7.33;Heating
50;49;50;49.67;7;8;7;7.33;Heating
50;49;50;49.67;7;8;7;7.33;Heating
50;49;50;49.67;7;8;7;7.33;Heating
50;49;50;49.67;7;8;7;7.33;Heating
50;49;50;49.67;7;8;7;7.33;Heating
50;49;50;49.67;7;8;7;7.33;Heating
50;49;50;49.67;7;8;7;7.33;Heating
50;49;50;49.67;7;8;7;7.33;Heating
50;49;50;49.67;7;8;7;7.33;Heating
50;49;50;49.67;7;8;7;7.33;Heating
50;49;50;49.67;7;8;7;7.33;Heating
50;49;50;49.67;7;8;7;7.33;Heating
50;49;50;49.67;7;8;7;7.33;Heating
50;49;50;49.67;7;8;7;7.33;Heating
50;49;50;49.67;7;8;7;7.33;Heating
50;49;50;49.67;7;8;7;7.33;Heating
50;49;50;49.67;7;8;7;7.33;Heating
50;49;50;49.67;7;8;7;7.33;Heating
50;49;50;49.67;7;8;7;7.33;Heating
50;49;50;49.67;7;8;7;7.33;Heating
50;49;50;49.67;7;8;7;7.33;Heating
50;49;50;49.67;7;8;7;7.33;Heating
50;49;50;49.67;7;8;7;7.33;Heating
50;49;50;49.67;7;8;7;7.33;Heating
50;49;50;49.67;7;8;7;7.33;Heating
50;49;50;49.67;7;8;7;7.33;Heating
50;49;50;49.67;7;8;7;7.33;Heating
50;49;50;49.67;7;8;7;7.33;Heating
50;49;50;49.67;7;8;7;7.33;Heating
50;49;50;49.67;7;8;7;7.33;Heating
50;49;50;49.67;7;8;7;7.33;Heating
50;49;50;49.67;7;8;7;7.33;Heating
50;49;50;49.67;7;8;7;7.33;Heating
50;49;50;49.67;7;8;7;7.33;Heating
50;49;50;49.67;7;8;7;7.33;Heating
50;49;50;49.67;7;8;7;7.33;Heating
50;49;50;49.67;7;8;7;7.33;Heating
50;49;50;49.67;7;8;7;7.33;Heating
50;49;50;49.67;7;8;7;7.33;Heating
50;49;50;49.67;7;8;7;7.33;Heating
50;49;50;49.67;7;8;7;7.33;Heating
50;49;50;49.67;7;8;7;7.33;Heating
50;49;50;49.67;7;8;7;7.33;Heating
50;49;50;49.67;7;8;7;7.33;Heating
50;49;50;49.67;7;8;7;7.33;Heating
50;49;50;49.67;7;8;7;7.33;Heating
50;49;50;49.67;7;8;7;7.33;Heating
50;49;50;49.67;7;8;7;7.33;Heating
50;49;50;49.67;7;8;7;7.33;Heating
50;49;50;49.67;7;8;7;7.33;Heating
50;49;50;49.67;7;8;7;7.33;Heating
50;49;50;49.67;7;8;7;7.33;Heating
50;49;50;49.67;7;8;7;7.33;Heating
50;49;50;49.67;7;8;7;7.33;Heating
50;49;50;49.67;7;8;7;7.33;Heating
50;49;50;49.67;7;8;7;7.33;Heating
50;49;50;49.67;7;8;7;7.33;Heating
50;49;50;49.67;7;8;7;7.33;Heating
50;49;50;49.67;7;8;7;7.33;Heating
50;49;50;49.67;7;8;7;7.33;Heating
50;49;50;49.67;7;8;7;7.33;Heating
50;49;50;49.67;7;8;7;7.33;Heating
50;49;50;49.67;7;8;7;7.33;Heating
50;49;50;49.67;7;8;7;7.33;Heating
50;49;50;49.67;7;8;7;7.33;Heating
50;49;50;49.67;7;8;7;7.33;Heating
50;49;50;49.67;7;8;7;7.33;Heating
50;49;50;49.67;7;8;7;7.33;Heating
50;49;50;49.67;7;8;7;7.33;Heating
50;49;50;49.67;7;8;7;7.33;Heating
50;49;50;49.67;7;8;7;7.33;Heating
50;49;50;49.67;7;8;7;7.33;Heating
50;49;50;49.67;7;8;7;7.33;Heating
50;49;50;49.67;7;8;7;7.33;Heating
50;49;50;49.67;7;8;7;7.33;Heating
50;49;50;49.67;7;8;7;7.33;Heating
50;49;50;49.67;7;8;7;7.33;Heating
50;49;50;49.67;7;8;7;7.33;Heating
50;49;50;49.67;7;8;7;7.33;Heating
50;49;50;49.67;7;8;7;7.33;Heating
50;49;51;50.00;7;8;7;7.33;Idle
50;49;51;50.00;7;8;7;7.33;Idle
50;49;51;50.00;7;8;7;7.33;Idle
50;49;51;50.00;7;8;7;7.33;Idle
50;49;51;50.00;7;8;7;7.33;Idle
50;49;51;50.00;7;8;7;7.33;Idle
50;49;51;50.00;7;8;7;7.33;Idle
50;49;51;50.00;7;8;7;7.33;Idle
50;49;51;50.00;7;8;7;7.33;Idle
50;49;50;49.67;7;8;7;7.33;Heating
50;49;50;49.67;7;8;7;7.33;Heating
50;49;50;49.67;7;8;7;7.33;Heating
50;49;50;49.67;7;8;7;7.33;Heating
50;49;50;49.67;7;8;7;7.33;Heating
50;49;50;49.67;7;8;7;7.33;Heating
50;49;50;49.67;7;8;7;7.33;Heating
50;49;50;49.67;7;8;7;7.33;Heating
50;49;50;49.67;7;8;7;7.33;Heating
50;49;50;49.67;7;8;7;7.33;Heating
50;49;50;49.67;7;8;7;7.33;Heating
50;49;50;49.67;7;8;7;7.33;Heating
50;49;50;49.67;7;8;7;7.33;Heating
50;49;50;49.67;7;8;7;7.33;Heating
50;49;50;49.67;7;8;7;7.33;Heating
50;49;50;49.67;7;8;7;7.33;Heating
50;49;50;49.67;7;8;7;7.33;Heating
50;49;49;49.33;7;8;8;7.67;Heating
50;49;49;49.33;7;8;8;7.67;Heating
50;49;49;49.33;7;8;8;7.67;Heating
49;49;49;49.00;8;8;8;8.00;Heating
49;49;49;49.00;8;8;8;8.00;Heating
49;49;49;49.00;8;8;8;8.00;Heating
49;49;49;49.00;8;8;8;8.00;Heating
49;49;49;49.00;8;8;8;8.00;Heating
49;49;49;49.00;8;8;8;8.00;Heating
49;49;49;49.00;8;8;8;8.00;Heating
49;49;49;49.00;8;8;8;8.00;Heating
49;49;49;49.00;8;8;8;8.00;Heating
49;49;49;49.00;8;8;8;8.00;Heating
49;49;49;49.00;8;8;8;8.00;Heating
49;49;49;49.00;8;8;8;8.00;Heating
49;49;50;49.33;8;8;7;7.67;Heating
49;49;50;49.33;8;8;7;7.67;Heating
49;49;50;49.33;8;8;7;7.67;Heating
49;49;50;49.33;8;8;7;7.67;Heating
49;49;50;49.33;8;8;7;7.67;Heating
49;49;50;49.33;8;8;7;7.67;Heating
49;49;50;49.33;8;8;7;7.67;Heating
49;49;50;49.33;8;8;7;7.67;Heating
49;49;50;49.33;8;8;7;7.67;Heating
49;49;50;49.33;8;8;7;7.67;Heating
49;49;50;49.33;8;8;7;7.67;Heating
49;49;50;49.33;8;8;7;7.67;Heating
49;49;50;49.33;8;8;7;7.67;Heating
49;49;50;49.33;8;8;7;7.67;Heating
49;49;50;49.33;8;8;7;7.67;Heating
49;49;50;49.33;8;8;7;7.67;Heating
50;49;50;49.67;7;8;7;7.33;Heating
50;49;50;49.67;7;8;7;7.33;Heating
50;49;50;49.67;7;8;7;7.33;Heating
50;49;50;49.67;7;8;7;7.33;Heating
50;49;50;49.67;7;8;7;7.33;Heating
50;49;50;49.67;7;8;7;7.33;Heating
50;49;50;49.67;7;8;7;7.33;Heating
50;49;50;49.67;7;8;7;7.33;Heating
50;49;50;49.67;7;8;7;7.33;Heating
50;49;50;49.67;7;8;7;7.33;Heating
50;49;50;49.67;7;8;7;7.33;Heating
50;49;50;49.67;7;8;7;7.33;Heating
50;49;50;49.67;7;8;7;7.33;Heating
50;49;50;49.67;7;8;7;7.33;Heating
50;49;50;49.67;7;8;7;7.33;Heating
50;49;50;49.67;7;8;7;7.33;Heating
50;49;50;49.67;7;8;7;7.33;Heating
50;49;50;49.67;7;8;7;7.33;Heating
50;49;50;49.67;7;8;7;7.33;Heating
50;49;50;49.67;7;8;7;7.33;Heating
50;49;50;49.67;7;8;7;7.33;Heating
50;49;50;49.67;7;8;7;7.33;Heating
50;49;50;49.67;7;8;7;7.33;Heating
50;49;50;49.67;7;8;7;7.33;Heating
50;49;50;49.67;7;8;7;7.33;Heating
50;49;50;49.67;7;8;7;7.33;Heating
50;49;50;49.67;7;8;7;7.33;Heating
50;49;50;49.67;7;8;7;7.33;Heating
50;49;50;49.67;7;8;7;7.33;Heating
50;49;50;49.67;7;8;7;7.33;Heating
50;49;50;49.67;7;8;7;7.33;Heating
50;49;50;49.67;7;8;7;7.33;Heating
50;49;50;49.67;7;8;7;7.33;Heating
50;49;50;49.67;7;8;7;7.33;Heating
50;49;51;50.00;7;8;7;7.33;Idle
50;49;51;50.00;7;8;7;7.33;Idle
50;49;51;50.00;7;8;7;7.33;Idle
50;49;51;50.00;7;8;7;7.33;Idle
50;49;51;50.00;7;8;7;7.33;Idle
50;49;51;50.00;7;8;7;7.33;Idle
50;49;51;50.00;7;8;7;7.33;Idle
50;49;51;50.00;7;8;7;7.33;Idle
50;49;51;50.00;7;8;7;7.33;Idle
50;49;50;49.67;7;8;7;7.33;Heating
50;49;50;49.67;7;8;7;7.33;Heating
50;49;50;49.67;7;8;7;7.33;Heating
50;49;50;49.67;7;8;7;7.33;Heating
50;49;50;49.67;7;8;7;7.33;Heating
